File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\cookie\TestLaxCookieAttribHandlers.java,318,251,197,0,40,0,27,168,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\cookie\TestNetscapeCookieAttribHandlers.java,158,102,80,0,23,0,33,174,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\cookie\TestNetscapeDraftHeaderParser.java,77,39,35,0,9,0,29,175,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\cookie\TestPublicSuffixListParser.java,125,71,61,0,27,1,27,171,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\cookie\TestRFC2109CookieAttribHandlers.java,299,217,168,0,36,0,46,187,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\cookie\TestRFC6265CookieSpec.java,340,249,212,0,65,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\execchain\TestConnectionHolder.java,151,92,63,0,33,1,26,169,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\execchain\TestMainClientExec.java,811,685,462,1,99,1,27,173,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\execchain\TestMinimalClientExec.java,363,288,197,0,48,1,27,173,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\execchain\TestProtocolExec.java,266,206,143,0,30,1,30,201,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\execchain\TestRedirectExec.java,373,309,188,2,38,1,26,169,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\execchain\TestResponseEntityWrapper.java,142,101,80,0,15,1,26,169,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\execchain\TestRetryExec.java,193,146,93,0,21,1,26,169,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\execchain\TestServiceUnavailableRetryExec.java,151,104,66,0,21,1,26,169,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\localserver\BasicAuthTokenExtractor.java,74,40,32,6,8,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\localserver\EchoHandler.java,112,48,33,4,17,2,47,275,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\localserver\LocalServerTestBase.java,114,65,45,6,19,0,30,186,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\localserver\RandomHandler.java,226,104,73,11,34,5,88,493,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\localserver\RequestBasicAuth.java,54,19,13,0,9,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\localserver\ResponseBasicUnauthorized.java,53,20,13,2,7,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\localserver\SSLTestContexts.java,53,19,8,2,8,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\client\cache\CacheResponseStatus.java,56,7,2,0,7,0,42,271,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\client\cache\HeaderConstants.java,79,41,40,0,8,0,30,181,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\client\cache\HttpCacheContext.java,70,26,19,5,10,0,34,209,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\client\cache\HttpCacheEntry.java,349,145,93,27,27,0,177,961,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\client\cache\HttpCacheEntrySerializationException.java,49,12,9,0,7,0,30,181,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\client\cache\HttpCacheEntrySerializer.java,55,8,7,0,6,0,41,231,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\client\cache\HttpCacheInvalidator.java,59,8,7,0,6,0,45,250,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\client\cache\HttpCacheStorage.java,82,9,7,0,8,0,65,360,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\client\cache\HttpCacheUpdateCallback.java,53,5,4,0,5,0,43,264,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\client\cache\HttpCacheUpdateException.java,49,11,8,0,6,0,32,186,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\client\cache\InputLimit.java,74,19,14,2,8,0,47,261,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\client\cache\Resource.java,61,9,8,0,7,0,45,243,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\client\cache\ResourceFactory.java,68,7,6,0,6,0,55,333,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\AsynchronousValidationRequest.java,180,102,74,13,13,0,65,362,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\AsynchronousValidator.java,152,67,47,2,15,0,70,409,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\BasicHttpCache.java,395,328,188,41,41,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\BasicHttpCacheStorage.java,102,34,21,1,11,0,57,320,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\BasicIdGenerator.java,85,47,40,1,9,0,29,175,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\CacheableRequestPolicy.java,99,49,36,13,12,0,38,218,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\CacheConfig.java,765,324,201,35,71,0,370,2351,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\CachedHttpResponseGenerator.java,174,97,73,15,27,0,50,329,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\CachedResponseSuitabilityChecker.java,369,254,179,90,39,0,76,412,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\CacheEntity.java,110,66,42,8,18,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\CacheEntryUpdater.java,160,95,61,17,15,0,50,345,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\CacheInvalidator.java,300,215,155,47,31,0,54,310,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\CacheKeyGenerator.java,180,108,86,24,16,0,56,368,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\CacheMap.java,51,16,12,1,9,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\CacheValidityPolicy.java,323,226,153,72,40,0,57,352,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\CachingExec.java,892,705,449,130,98,0,89,553,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\CachingHttpClientBuilder.java,170,115,80,19,22,0,33,203,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\CachingHttpClients.java,73,17,12,3,10,0,46,238,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\CombinedEntity.java,108,65,44,5,17,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\ConditionalRequestBuilder.java,142,68,52,13,11,0,63,429,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\DefaultFailureCache.java,148,85,59,14,14,0,49,298,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\DefaultHttpCacheEntrySerializer.java,75,34,26,1,7,0,34,188,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\ExponentialBackOffSchedulingStrategy.java,188,95,55,11,19,0,74,453,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\FailureCache.java,58,6,5,0,5,0,47,268,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\FailureCacheValue.java,69,29,19,4,9,0,31,185,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\FileResource.java,82,38,27,4,13,0,31,180,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\FileResourceFactory.java,115,73,54,9,11,0,31,186,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\HeapResource.java,72,29,19,3,12,0,31,184,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\HeapResourceFactory.java,87,48,33,7,8,0,31,182,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\HttpCache.java,167,39,20,0,14,0,114,565,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\ImmediateSchedulingStrategy.java,90,36,21,0,10,0,44,235,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\IOUtils.java,108,69,55,4,10,0,29,179,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\ManagedHttpCacheStorage.java,193,118,82,11,16,0,59,400,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\OptionsHttp11Response.java,195,119,60,13,32,0,44,367,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\Proxies.java,55,18,13,3,6,0,31,179,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\RequestProtocolCompliance.java,388,277,191,72,59,0,52,312,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\RequestProtocolError.java,41,8,2,0,4,0,29,172,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\ResourceReference.java,64,28,20,3,10,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\ResponseCachingPolicy.java,315,221,152,80,34,0,60,377,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\ResponseProtocolCompliance.java,253,180,125,33,35,0,38,237,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\ResponseProxyHandler.java,88,44,33,4,12,0,32,189,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\SchedulingStrategy.java,46,6,4,0,3,0,37,214,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\SizeLimitedResponseReader.java,149,96,72,9,20,0,33,200,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\Variant.java,56,21,16,3,8,0,27,178,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\WarningValue.java,371,227,168,44,32,1,112,615,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\ehcache\EhcacheHttpCacheStorage.java,162,76,59,6,17,0,69,460,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\memcached\KeyHashingScheme.java,73,4,3,0,3,1,66,472,51,334
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\memcached\MemcachedCacheEntry.java,77,8,7,0,8,0,61,379,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\memcached\MemcachedCacheEntryFactory.java,63,6,5,0,6,0,51,329,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\memcached\MemcachedCacheEntryFactoryImpl.java,46,12,7,2,5,0,29,175,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\memcached\MemcachedCacheEntryImpl.java,114,59,46,3,12,0,43,217,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\memcached\MemcachedHttpCacheStorage.java,299,163,118,23,22,0,114,768,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\memcached\MemcachedKeyHashingException.java,42,7,5,0,4,0,31,193,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\memcached\MemcachedOperationTimeoutException.java,44,9,7,0,6,0,29,177,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\memcached\MemcachedSerializationException.java,42,7,5,0,5,0,30,190,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\memcached\PrefixKeyHashingScheme.java,61,13,9,1,7,0,41,267,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java\org\apache\http\impl\client\cache\memcached\SHA256KeyHashingScheme.java,63,23,18,2,7,0,33,199,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\main\java-deprecated\org\apache\http\impl\client\cache\CachingHttpClient.java,1172,819,544,145,141,0,212,1351,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\client\cache\TestHttpCacheEntry.java,354,290,196,2,37,0,27,176,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\AbstractProtocolTest.java,182,124,90,7,32,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\ConsumableInputStream.java,60,26,18,2,8,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\Counter.java,42,10,7,1,6,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\DummyBackend.java,73,38,28,3,9,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\HttpTestUtils.java,409,270,185,70,45,1,94,518,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\OKStatus.java,42,10,8,0,6,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\RequestEquivalent.java,57,23,16,3,8,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\ResponseEquivalent.java,57,23,16,3,8,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\Serializer.java,52,20,16,2,6,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\SimpleHttpCacheStorage.java,69,32,21,1,11,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestAsynchronousValidationRequest.java,214,151,104,0,37,1,26,169,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestAsynchronousValidator.java,211,136,113,0,48,1,27,184,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestBasicHttpCache.java,596,455,366,7,115,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestCacheableRequestPolicy.java,144,81,64,0,37,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestCachedHttpResponseGenerator.java,169,104,82,0,39,1,26,169,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestCachedResponseSuitabilityChecker.java,331,261,154,1,44,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestCacheEntryUpdater.java,284,215,145,6,43,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestCacheInvalidator.java,679,494,382,0,157,0,28,169,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestCacheKeyGenerator.java,425,334,256,6,51,1,40,278,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestCacheValidityPolicy.java,516,427,303,12,63,1,26,170,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestCachingExec.java,479,371,239,9,81,1,27,180,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestCachingExecChain.java,1786,1464,1149,11,294,1,28,183,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestCachingHttpClientBuilder.java,49,15,8,0,6,0,28,179,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestCombinedEntity.java,62,26,25,0,10,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestConditionalRequestBuilder.java,339,263,187,14,49,0,27,180,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestDefaultFailureCache.java,70,33,25,0,11,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestExponentialBackingOffSchedulingStrategy.java,173,103,74,2,44,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestHttpCacheEntrySerializers.java,158,103,80,20,25,0,30,184,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestHttpCacheJiraNumber1147.java,160,109,77,4,25,1,26,168,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestImmediateSchedulingStrategy.java,56,21,16,0,9,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestProtocolAllowedBehavior.java,96,50,39,0,15,0,31,197,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestProtocolDeviations.java,403,230,156,6,53,1,120,877,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestProtocolRecommendations.java,1814,1323,869,26,273,0,218,1359,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestProtocolRequirements.java,6322,4403,2893,172,1005,4,914,5797,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestRequestProtocolCompliance.java,172,125,84,1,21,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestResponseCachingPolicy.java,877,707,503,1,141,0,29,186,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestResponseProtocolCompliance.java,156,107,88,2,23,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestRFC5861Compliance.java,613,442,325,24,117,0,54,365,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestSizeLimitedResponseReader.java,209,143,120,2,40,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestStaleWhileRevalidationReleasesConnection.java,307,201,145,15,55,3,51,322,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\TestWarningValue.java,231,183,148,0,22,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\ehcache\TestEhcacheHttpCacheStorage.java,248,160,136,4,54,1,34,200,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\ehcache\TestEhcacheProtocolRequirements.java,89,50,36,1,13,0,26,167,26,167
